,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,Year,Month
15361,199907,31,130,199907,31,130,2408947,5700401,MICHIGAN,1999,Thunderstorm Wind,C,33,CHIPPEWA,APX,31-JUL-99 01:30:00,EST,31-JUL-99 01:30:00,0,0,0,0,1999,7
15549,199903,9,200,199903,9,1400,1500276,5689508,MICHIGAN,1999,Heavy Snow,Z,82,LENAWEE,DTX,09-MAR-99 02:00:00,EST,09-MAR-99 14:00:00,0,0,0,0,1999,3
15657,199906,10,2025,199906,10,2025,2408967,5706302,MICHIGAN,1999,Thunderstorm Wind,C,111,MIDLAND,DTX,10-JUN-99 20:25:00,EST,10-JUN-99 20:25:00,0,0,0,0,1999,6
15672,199902,16,2200,199902,17,1700,1501608,5688831,MICHIGAN,1999,Heavy Snow,Z,5,MARQUETTE,MQT,16-FEB-99 22:00:00,EST,17-FEB-99 17:00:00,0,0,0,0,1999,2
15677,199907,3,1848,199907,3,1858,2408944,5700784,MICHIGAN,1999,Tornado,C,1,ALCONA,APX,03-JUL-99 18:48:00,EST,03-JUL-99 18:58:00,0,0,0,0,1999,7
15678,199907,3,1000,199907,3,1000,2408945,5700785,MICHIGAN,1999,Waterspout,C,33,CHIPPEWA,APX,03-JUL-99 10:00:00,EST,03-JUL-99 10:00:00,0,0,0,0,1999,7
15739,199901,4,0,199901,4,2000,1501962,5683508,MICHIGAN,1999,Winter Weather,Z,51,MONTCALM,GRR,04-JAN-99 00:00:00,EST,04-JAN-99 20:00:00,0,0,0,0,1999,1
15936,199903,5,1800,199903,6,600,1500754,5689502,MICHIGAN,1999,Heavy Snow,Z,69,OAKLAND,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
16020,199907,31,150,199907,31,150,2408947,5700411,MICHIGAN,1999,Thunderstorm Wind,C,47,EMMET,APX,31-JUL-99 01:50:00,EST,31-JUL-99 01:50:00,0,0,0,0,1999,7
16021,199907,31,215,199907,31,215,2408947,5700412,MICHIGAN,1999,Lightning,C,137,OTSEGO,APX,31-JUL-99 02:15:00,EST,31-JUL-99 02:15:00,0,0,0,0,1999,7
16071,199907,3,1821,199907,3,1825,2408944,5700782,MICHIGAN,1999,Tornado,C,119,MONTMORENCY,APX,03-JUL-99 18:21:00,EST,03-JUL-99 18:25:00,0,0,0,0,1999,7
16093,199902,11,2155,199902,11,2155,1502020,5688590,MICHIGAN,1999,Thunderstorm Wind,C,67,IONIA,GRR,11-FEB-99 21:55:00,EST,11-FEB-99 21:55:00,0,0,0,0,1999,2
16094,199902,11,2213,199902,11,2213,1502020,5688591,MICHIGAN,1999,Thunderstorm Wind,C,117,MONTCALM,GRR,11-FEB-99 22:13:00,EST,11-FEB-99 22:13:00,0,0,0,0,1999,2
16118,199902,11,1800,199902,11,1800,1502020,5688581,MICHIGAN,1999,Thunderstorm Wind,C,85,LAKE,GRR,11-FEB-99 18:00:00,EST,11-FEB-99 18:00:00,0,0,0,0,1999,2
16192,199902,12,1100,199902,12,2100,1500213,5688674,MICHIGAN,1999,Lake-Effect Snow,Z,51,MONTCALM,GRR,12-FEB-99 11:00:00,EST,12-FEB-99 21:00:00,0,0,0,0,1999,2
16203,199907,31,100,199907,31,100,2408947,5700397,MICHIGAN,1999,Thunderstorm Wind,C,89,LEELANAU,APX,31-JUL-99 01:00:00,EST,31-JUL-99 01:00:00,0,0,0,0,1999,7
16204,199907,31,157,199907,31,157,2408947,5700398,MICHIGAN,1999,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,31-JUL-99 01:57:00,EST,31-JUL-99 01:57:00,0,0,0,0,1999,7
16205,199907,31,30,199907,31,30,2408947,5700399,MICHIGAN,1999,Thunderstorm Wind,C,97,MACKINAC,APX,31-JUL-99 00:30:00,EST,31-JUL-99 00:30:00,0,0,0,0,1999,7
16274,199902,12,1100,199902,13,400,1500213,5688678,MICHIGAN,1999,Lake-Effect Snow,Z,56,OTTAWA,GRR,12-FEB-99 11:00:00,EST,13-FEB-99 04:00:00,0,0,0,0,1999,2
16328,199907,6,10,199907,6,10,2408946,5700790,MICHIGAN,1999,Thunderstorm Wind,C,165,WEXFORD,APX,06-JUL-99 00:10:00,EST,06-JUL-99 00:10:00,0,0,0,0,1999,7
16329,199907,31,238,199907,31,238,2408947,5700396,MICHIGAN,1999,Thunderstorm Wind,C,141,PRESQUE ISLE,APX,31-JUL-99 02:38:00,EST,31-JUL-99 02:38:00,0,0,0,0,1999,7
16350,199902,11,2146,199902,11,2146,1502020,5688589,MICHIGAN,1999,Thunderstorm Wind,C,107,MECOSTA,GRR,11-FEB-99 21:46:00,EST,11-FEB-99 21:46:00,0,0,0,0,1999,2
16351,199902,12,1100,199902,13,400,1500213,5688675,MICHIGAN,1999,Lake-Effect Snow,Z,50,MUSKEGON,GRR,12-FEB-99 11:00:00,EST,13-FEB-99 04:00:00,0,0,0,0,1999,2
16352,199902,12,1100,199902,12,2100,1500213,5688676,MICHIGAN,1999,Lake-Effect Snow,Z,44,NEWAYGO,GRR,12-FEB-99 11:00:00,EST,12-FEB-99 21:00:00,0,0,0,0,1999,2
16489,199903,5,1800,199903,6,600,1500754,5689504,MICHIGAN,1999,Heavy Snow,Z,75,WASHTENAW,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
16542,199906,9,1640,199906,9,1640,2408966,5706237,MICHIGAN,1999,Hail,C,93,LIVINGSTON,DTX,09-JUN-99 16:40:00,EST,09-JUN-99 16:40:00,0,0,0,0,1999,6
16543,199906,9,1835,199906,9,1835,2408966,5706238,MICHIGAN,1999,Thunderstorm Wind,C,87,LAPEER,DTX,09-JUN-99 18:35:00,EST,09-JUN-99 18:35:00,0,0,0,0,1999,6
16638,199910,23,1127,199910,23,1230,2414419,5722783,MICHIGAN,1999,High Wind,Z,6,ALGER,MQT,23-OCT-99 11:27:00,EST,23-OCT-99 12:30:00,0,0,0,0,1999,0
16675,199906,10,1907,199906,10,1907,2406531,5699714,MICHIGAN,1999,Thunderstorm Wind,C,79,KALKASKA,APX,10-JUN-99 19:07:00,EST,10-JUN-99 19:07:00,0,0,0,0,1999,6
16767,199907,24,1533,199907,24,1537,2411065,5708176,MICHIGAN,1999,Hail,C,49,GENESEE,DTX,24-JUL-99 15:33:00,EST,24-JUL-99 15:37:00,0,0,0,0,1999,7
16865,199907,24,1600,199907,24,1600,2411065,5708182,MICHIGAN,1999,Thunderstorm Wind,C,93,LIVINGSTON,DTX,24-JUL-99 16:00:00,EST,24-JUL-99 16:00:00,0,0,0,0,1999,7
16944,199906,10,2132,199906,10,2132,2406531,5699717,MICHIGAN,1999,Thunderstorm Wind,C,51,GLADWIN,APX,10-JUN-99 21:32:00,EST,10-JUN-99 21:32:00,0,0,0,0,1999,6
16945,199906,10,1800,199906,10,1800,2406531,5699718,MICHIGAN,1999,Lightning,C,137,OTSEGO,APX,10-JUN-99 18:00:00,EST,10-JUN-99 18:00:00,0,0,0,0,1999,6
16946,199906,11,1645,199906,11,1645,2406532,5699719,MICHIGAN,1999,Lightning,C,143,ROSCOMMON,APX,11-JUN-99 16:45:00,EST,11-JUN-99 16:45:00,0,0,0,0,1999,6
16948,199906,10,2045,199906,10,2045,2406531,5699716,MICHIGAN,1999,Hail,C,51,GLADWIN,APX,10-JUN-99 20:45:00,EST,10-JUN-99 20:45:00,0,0,0,0,1999,6
17098,199905,17,1935,199905,17,1937,2406543,5698216,MICHIGAN,1999,Thunderstorm Wind,C,115,MONROE,DTX,17-MAY-99 19:35:00,EST,17-MAY-99 19:37:00,0,0,0,0,1999,5
17099,199905,23,1450,199905,23,1500,2406544,5698217,MICHIGAN,1999,Tornado,C,91,LENAWEE,DTX,23-MAY-99 14:50:00,EST,23-MAY-99 15:00:00,0,0,0,0,1999,5
17188,199910,12,1600,199910,12,1600,2412596,5718802,MICHIGAN,1999,Hail,C,7,ALPENA,APX,12-OCT-99 16:00:00,EST,12-OCT-99 16:00:00,0,0,0,0,1999,0
17385,199905,2,1400,199905,7,1200,2406051,5699132,MICHIGAN,1999,Wildfire,C,103,MARQUETTE,MQT,02-MAY-99 14:00:00,EST,07-MAY-99 12:00:00,4,0,0,0,1999,5
17442,199907,24,1520,199907,24,1520,2411065,5708180,MICHIGAN,1999,Hail,C,87,LAPEER,DTX,24-JUL-99 15:20:00,EST,24-JUL-99 15:20:00,0,0,0,0,1999,7
17454,199905,17,1815,199905,17,1815,2406543,5698206,MICHIGAN,1999,Thunderstorm Wind,C,163,WAYNE,DTX,17-MAY-99 18:15:00,EST,17-MAY-99 18:15:00,0,0,0,0,1999,5
17485,199905,6,1330,199905,6,1530,2406542,5698187,MICHIGAN,1999,Strong Wind,Z,61,GENESEE,DTX,06-MAY-99 13:30:00,EST,06-MAY-99 15:30:00,0,0,0,0,1999,5
17560,199907,24,1545,199907,24,1545,2411065,5708193,MICHIGAN,1999,Thunderstorm Wind,C,147,ST. CLAIR,DTX,24-JUL-99 15:45:00,EST,24-JUL-99 15:45:00,0,0,0,0,1999,7
17628,199910,22,30,199910,22,710,2414419,5722779,MICHIGAN,1999,High Wind,Z,9,GOGEBIC,MQT,22-OCT-99 00:30:00,EST,22-OCT-99 07:10:00,0,0,0,0,1999,0
17668,199910,22,916,199910,22,1355,2414419,5722781,MICHIGAN,1999,High Wind,Z,5,MARQUETTE,MQT,22-OCT-99 09:16:00,EST,22-OCT-99 13:55:00,0,0,0,0,1999,0
17669,199910,23,900,199910,23,1100,2414419,5722782,MICHIGAN,1999,High Wind,Z,7,LUCE,MQT,23-OCT-99 09:00:00,EST,23-OCT-99 11:00:00,0,0,0,0,1999,0
17675,199910,13,133,199910,13,133,2412596,5718803,MICHIGAN,1999,Hail,C,143,ROSCOMMON,APX,13-OCT-99 01:33:00,EST,13-OCT-99 01:33:00,0,0,0,0,1999,0
17676,199910,13,605,199910,13,605,2412596,5718805,MICHIGAN,1999,Hail,C,101,MANISTEE,APX,13-OCT-99 06:05:00,EST,13-OCT-99 06:05:00,0,0,0,0,1999,0
17677,199907,17,1550,199907,17,1550,2411064,5708071,MICHIGAN,1999,Thunderstorm Wind,C,147,ST. CLAIR,DTX,17-JUL-99 15:50:00,EST,17-JUL-99 15:50:00,0,0,0,0,1999,7
17678,199907,17,1400,199907,17,1400,2411064,5708070,MICHIGAN,1999,Thunderstorm Wind,C,157,TUSCOLA,DTX,17-JUL-99 14:00:00,EST,17-JUL-99 14:00:00,0,0,0,0,1999,7
17744,199905,17,1840,199905,17,1840,2406543,5698209,MICHIGAN,1999,Thunderstorm Wind,C,151,SANILAC,DTX,17-MAY-99 18:40:00,EST,17-MAY-99 18:40:00,0,0,0,0,1999,5
17980,199906,11,1559,199906,11,1559,1080034,5694310,MICHIGAN,1999,Thunderstorm Wind,C,21,BERRIEN,IWX,11-JUN-99 15:59:00,EST,11-JUN-99 15:59:00,0,0,0,0,1999,6
17981,199906,11,1559,199906,11,1559,1080034,5694311,MICHIGAN,1999,Thunderstorm Wind,C,21,BERRIEN,IWX,11-JUN-99 15:59:00,EST,11-JUN-99 15:59:00,0,0,0,0,1999,6
17982,199906,11,1559,199906,11,1559,1080034,5694312,MICHIGAN,1999,Thunderstorm Wind,C,21,BERRIEN,IWX,11-JUN-99 15:59:00,EST,11-JUN-99 15:59:00,0,0,0,0,1999,6
17983,199906,11,2100,199906,11,2100,1080034,5694313,MICHIGAN,1999,Thunderstorm Wind,C,59,HILLSDALE,IWX,11-JUN-99 21:00:00,EST,11-JUN-99 21:00:00,0,0,0,0,1999,6
18069,199906,12,1640,199906,12,1640,2408392,5706308,MICHIGAN,1999,Thunderstorm Wind,C,163,WAYNE,DTX,12-JUN-99 16:40:00,EST,12-JUN-99 16:40:00,0,0,0,0,1999,6
18087,199906,12,1800,199906,12,1800,2406310,5693552,MICHIGAN,1999,Thunderstorm Wind,C,59,HILLSDALE,IWX,12-JUN-99 18:00:00,EST,12-JUN-99 18:00:00,0,0,0,0,1999,6
18103,199909,28,1828,199909,28,1837,2412314,5714062,MICHIGAN,1999,Thunderstorm Wind,C,75,JACKSON,GRR,28-SEP-99 18:28:00,EST,28-SEP-99 18:37:00,0,0,0,0,1999,9
18132,199906,12,1650,199906,12,1650,2408392,5706316,MICHIGAN,1999,Thunderstorm Wind,C,125,OAKLAND,DTX,12-JUN-99 16:50:00,EST,12-JUN-99 16:50:00,0,0,0,0,1999,6
18204,199910,13,1020,199910,13,1020,2413667,5723163,MICHIGAN,1999,Hail,C,151,SANILAC,DTX,13-OCT-99 10:20:00,EST,13-OCT-99 10:20:00,0,0,0,0,1999,0
18205,199910,13,1115,199910,13,1115,2413667,5723250,MICHIGAN,1999,Hail,C,99,MACOMB,DTX,13-OCT-99 11:15:00,EST,13-OCT-99 11:15:00,0,0,0,0,1999,0
18243,199906,12,1710,199906,12,1710,2408392,5706317,MICHIGAN,1999,Thunderstorm Wind,C,91,LENAWEE,DTX,12-JUN-99 17:10:00,EST,12-JUN-99 17:10:00,0,0,0,0,1999,6
18366,199905,6,1200,199905,6,1400,2406542,5698184,MICHIGAN,1999,Strong Wind,Z,82,LENAWEE,DTX,06-MAY-99 12:00:00,EST,06-MAY-99 14:00:00,0,0,0,0,1999,5
18372,199910,13,1140,199910,13,1140,2413667,5723251,MICHIGAN,1999,Hail,C,115,MONROE,DTX,13-OCT-99 11:40:00,EST,13-OCT-99 11:40:00,0,0,0,0,1999,0
18373,199910,13,1030,199910,13,1030,2413667,5723246,MICHIGAN,1999,Hail,C,125,OAKLAND,DTX,13-OCT-99 10:30:00,EST,13-OCT-99 10:30:00,0,0,0,0,1999,0
18457,199907,23,2245,199907,23,2245,2410934,5708647,MICHIGAN,1999,Thunderstorm Wind,C,25,CALHOUN,GRR,23-JUL-99 22:45:00,EST,23-JUL-99 22:45:00,0,0,0,0,1999,7
18458,199907,23,2200,199907,23,2215,2410934,5708646,MICHIGAN,1999,Thunderstorm Wind,C,45,EATON,GRR,23-JUL-99 22:00:00,EST,23-JUL-99 22:15:00,0,0,0,0,1999,7
18541,199905,17,1650,199905,17,1650,1502219,5696139,MICHIGAN,1999,Thunderstorm Wind,C,59,HILLSDALE,IWX,17-MAY-99 16:50:00,EST,17-MAY-99 16:50:00,0,0,0,0,1999,5
18621,199912,25,1400,199912,26,200,2413907,5720979,MICHIGAN,1999,High Wind,Z,16,EMMET,APX,25-DEC-99 14:00:00,EST,26-DEC-99 02:00:00,0,0,0,0,1999,2
18622,199912,26,800,199912,26,2000,2413908,5720980,MICHIGAN,1999,Heavy Snow,Z,19,CHARLEVOIX,APX,26-DEC-99 08:00:00,EST,26-DEC-99 20:00:00,0,0,0,0,1999,2
18776,199908,13,1602,199908,13,1602,2412076,5709941,MICHIGAN,1999,Thunderstorm Wind,C,125,OAKLAND,DTX,13-AUG-99 16:02:00,EST,13-AUG-99 16:02:00,0,0,0,0,1999,8
18800,199912,25,1400,199912,26,200,2413907,5720978,MICHIGAN,1999,High Wind,Z,15,MACKINAC,APX,25-DEC-99 14:00:00,EST,26-DEC-99 02:00:00,0,0,0,0,1999,2
18805,199905,6,1400,199905,6,1600,2406542,5698186,MICHIGAN,1999,Strong Wind,Z,63,ST. CLAIR,DTX,06-MAY-99 14:00:00,EST,06-MAY-99 16:00:00,0,0,0,0,1999,5
18901,199905,17,1805,199905,17,1815,2406543,5698204,MICHIGAN,1999,Thunderstorm Wind,C,125,OAKLAND,DTX,17-MAY-99 18:05:00,EST,17-MAY-99 18:15:00,0,0,0,0,1999,5
18932,199905,17,1615,199905,17,1615,1502219,5690602,MICHIGAN,1999,Thunderstorm Wind,C,23,BRANCH,IWX,17-MAY-99 16:15:00,EST,17-MAY-99 16:15:00,0,0,0,0,1999,5
19125,199905,17,1520,199905,17,1520,2406543,5698192,MICHIGAN,1999,Hail,C,63,HURON,DTX,17-MAY-99 15:20:00,EST,17-MAY-99 15:20:00,0,0,0,0,1999,5
19180,199911,30,400,199911,30,1130,2413763,5722144,MICHIGAN,1999,Heavy Snow,Z,63,ST. CLAIR,DTX,30-NOV-99 04:00:00,EST,30-NOV-99 11:30:00,0,0,0,0,1999,1
19245,199905,17,1904,199905,17,1904,2406543,5698211,MICHIGAN,1999,Thunderstorm Wind,C,151,SANILAC,DTX,17-MAY-99 19:04:00,EST,17-MAY-99 19:04:00,0,0,0,0,1999,5
19246,199905,23,1751,199905,23,1758,2406544,5698320,MICHIGAN,1999,Tornado,C,87,LAPEER,DTX,23-MAY-99 17:51:00,EST,23-MAY-99 17:58:00,0,0,0,0,1999,5
19247,199905,31,1738,199905,31,1741,2406545,5698321,MICHIGAN,1999,Tornado,C,111,MIDLAND,DTX,31-MAY-99 17:38:00,EST,31-MAY-99 17:41:00,0,0,0,0,1999,5
19319,199912,26,800,199912,26,2000,2413908,5720981,MICHIGAN,1999,Heavy Snow,Z,21,ANTRIM,APX,26-DEC-99 08:00:00,EST,26-DEC-99 20:00:00,0,0,0,0,1999,2
19320,199912,26,800,199912,26,2000,2413908,5720982,MICHIGAN,1999,Heavy Snow,Z,28,CRAWFORD,APX,26-DEC-99 08:00:00,EST,26-DEC-99 20:00:00,0,0,0,0,1999,2
19407,199905,2,1600,199905,2,2000,2406051,5699133,MICHIGAN,1999,Wildfire,C,103,MARQUETTE,MQT,02-MAY-99 16:00:00,EST,02-MAY-99 20:00:00,0,0,0,0,1999,5
19664,199907,24,1455,199907,24,1455,2410935,5708650,MICHIGAN,1999,Thunderstorm Wind,C,57,GRATIOT,GRR,24-JUL-99 14:55:00,EST,24-JUL-99 14:55:00,0,0,0,0,1999,7
19828,199905,17,1822,199905,17,1822,2406543,5698201,MICHIGAN,1999,Thunderstorm Wind,C,125,OAKLAND,DTX,17-MAY-99 18:22:00,EST,17-MAY-99 18:22:00,0,0,0,0,1999,5
20042,199905,17,1830,199905,17,1830,2406543,5698208,MICHIGAN,1999,Thunderstorm Wind,C,151,SANILAC,DTX,17-MAY-99 18:30:00,EST,17-MAY-99 18:30:00,0,0,0,0,1999,5
20096,199905,17,1750,199905,17,1756,2406543,5698197,MICHIGAN,1999,Thunderstorm Wind,C,161,WASHTENAW,DTX,17-MAY-99 17:50:00,EST,17-MAY-99 17:56:00,0,0,0,0,1999,5
20142,199907,24,1545,199907,24,1545,2411065,5708194,MICHIGAN,1999,Hail,C,155,SHIAWASSEE,DTX,24-JUL-99 15:45:00,EST,24-JUL-99 15:45:00,0,0,0,0,1999,7
20594,199905,6,1400,199905,6,1600,2406542,5698188,MICHIGAN,1999,Strong Wind,Z,53,SAGINAW,DTX,06-MAY-99 14:00:00,EST,06-MAY-99 16:00:00,0,0,0,0,1999,5
20876,199905,17,1810,199905,17,1810,2406543,5698207,MICHIGAN,1999,Thunderstorm Wind,C,151,SANILAC,DTX,17-MAY-99 18:10:00,EST,17-MAY-99 18:10:00,0,0,0,0,1999,5
21099,199907,24,2130,199907,24,2130,2410935,5708810,MICHIGAN,1999,Hail,C,15,BARRY,GRR,24-JUL-99 21:30:00,EST,24-JUL-99 21:30:00,0,0,0,0,1999,7
21105,199912,16,1300,199912,17,1300,2413906,5720969,MICHIGAN,1999,Heavy Snow,Z,16,EMMET,APX,16-DEC-99 13:00:00,EST,17-DEC-99 13:00:00,0,0,0,0,1999,2
21106,199912,16,1300,199912,17,1300,2413906,5720967,MICHIGAN,1999,Heavy Snow,Z,21,ANTRIM,APX,16-DEC-99 13:00:00,EST,17-DEC-99 13:00:00,0,0,0,0,1999,2
21207,199912,16,1300,199912,17,1300,2413906,5720970,MICHIGAN,1999,Heavy Snow,Z,8,CHIPPEWA,APX,16-DEC-99 13:00:00,EST,17-DEC-99 13:00:00,0,0,0,0,1999,2
21400,199910,13,1040,199910,13,1040,2413667,5723252,MICHIGAN,1999,Hail,C,91,LENAWEE,DTX,13-OCT-99 10:40:00,EST,13-OCT-99 10:40:00,0,0,0,0,1999,0
21495,199907,17,1145,199907,17,1145,2411064,5708069,MICHIGAN,1999,Thunderstorm Wind,C,87,LAPEER,DTX,17-JUL-99 11:45:00,EST,17-JUL-99 11:45:00,0,0,0,0,1999,7
21496,199905,17,1915,199905,17,1915,2406543,5698210,MICHIGAN,1999,Thunderstorm Wind,C,151,SANILAC,DTX,17-MAY-99 19:15:00,EST,17-MAY-99 19:15:00,0,0,0,0,1999,5
21497,199906,6,2235,199906,6,2235,2406530,5699643,MICHIGAN,1999,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,06-JUN-99 22:35:00,EST,06-JUN-99 22:35:00,0,0,0,0,1999,6
21500,199910,13,137,199910,13,137,2412596,5718804,MICHIGAN,1999,Hail,C,101,MANISTEE,APX,13-OCT-99 01:37:00,EST,13-OCT-99 01:37:00,0,0,0,0,1999,0
21519,199906,12,1745,199906,12,1745,2408392,5706323,MICHIGAN,1999,Lightning,C,49,GENESEE,DTX,12-JUN-99 17:45:00,EST,12-JUN-99 17:45:00,1,0,0,0,1999,6
21530,199905,17,1835,199905,17,1835,2406543,5698212,MICHIGAN,1999,Thunderstorm Wind,C,87,LAPEER,DTX,17-MAY-99 18:35:00,EST,17-MAY-99 18:35:00,0,0,0,0,1999,5
21660,199910,13,1030,199910,13,1030,2413667,5723247,MICHIGAN,1999,Hail,C,99,MACOMB,DTX,13-OCT-99 10:30:00,EST,13-OCT-99 10:30:00,0,0,0,0,1999,0
21670,199910,13,1056,199910,13,1056,2413667,5723248,MICHIGAN,1999,Hail,C,161,WASHTENAW,DTX,13-OCT-99 10:56:00,EST,13-OCT-99 10:56:00,0,0,0,0,1999,0
21891,199910,13,1115,199910,13,1115,2413667,5723249,MICHIGAN,1999,Hail,C,163,WAYNE,DTX,13-OCT-99 11:15:00,EST,13-OCT-99 11:15:00,0,0,0,0,1999,0
21934,199907,24,1625,199907,24,1625,2411065,5708183,MICHIGAN,1999,Hail,C,99,MACOMB,DTX,24-JUL-99 16:25:00,EST,24-JUL-99 16:25:00,0,0,0,0,1999,7
21974,199906,11,2130,199906,11,2130,2406532,5699721,MICHIGAN,1999,Lightning,C,129,OGEMAW,APX,11-JUN-99 21:30:00,EST,11-JUN-99 21:30:00,0,0,0,0,1999,6
21994,199910,13,1056,199910,13,1056,2413667,5723253,MICHIGAN,1999,Hail,C,161,WASHTENAW,DTX,13-OCT-99 10:56:00,EST,13-OCT-99 10:56:00,0,0,0,0,1999,0
21995,199910,13,1110,199910,13,1110,2413667,5723254,MICHIGAN,1999,Lightning,C,115,MONROE,DTX,13-OCT-99 11:10:00,EST,13-OCT-99 11:10:00,2,0,0,0,1999,0
22034,199906,10,1406,199906,10,1406,2406531,5699715,MICHIGAN,1999,Thunderstorm Wind,C,143,ROSCOMMON,APX,10-JUN-99 14:06:00,EST,10-JUN-99 14:06:00,0,0,0,0,1999,6
22195,199906,9,1734,199906,9,1744,2408966,5706241,MICHIGAN,1999,Hail,C,49,GENESEE,DTX,09-JUN-99 17:34:00,EST,09-JUN-99 17:44:00,0,0,0,0,1999,6
22345,199906,2,1345,199906,2,1345,2406529,5699631,MICHIGAN,1999,Flash Flood,C,33,CHIPPEWA,APX,02-JUN-99 13:45:00,EST,02-JUN-99 13:45:00,0,0,0,0,1999,6
22601,199906,10,1835,199906,10,1835,2408967,5706246,MICHIGAN,1999,Hail,C,111,MIDLAND,DTX,10-JUN-99 18:35:00,EST,10-JUN-99 18:35:00,0,0,0,0,1999,6
22740,199906,9,1737,199906,9,1737,2408966,5706240,MICHIGAN,1999,Hail,C,49,GENESEE,DTX,09-JUN-99 17:37:00,EST,09-JUN-99 17:37:00,0,0,0,0,1999,6
22851,199905,6,1140,199905,6,1140,1501799,5690582,MICHIGAN,1999,Thunderstorm Wind,C,27,CASS,IWX,06-MAY-99 11:40:00,EST,06-MAY-99 11:40:00,0,0,0,0,1999,5
22853,199905,6,1200,199905,6,1200,1501799,5690583,MICHIGAN,1999,Thunderstorm Wind,C,21,BERRIEN,IWX,06-MAY-99 12:00:00,EST,06-MAY-99 12:00:00,0,0,0,0,1999,5
22902,199906,10,1930,199906,10,1930,2408967,5706247,MICHIGAN,1999,Hail,C,111,MIDLAND,DTX,10-JUN-99 19:30:00,EST,10-JUN-99 19:30:00,0,0,0,0,1999,6
22961,199906,9,1703,199906,9,1709,2408966,5706239,MICHIGAN,1999,Hail,C,49,GENESEE,DTX,09-JUN-99 17:03:00,EST,09-JUN-99 17:09:00,0,0,0,0,1999,6
22972,199905,6,1550,199905,6,1552,2406542,5698181,MICHIGAN,1999,Tornado,C,87,LAPEER,DTX,06-MAY-99 15:50:00,EST,06-MAY-99 15:52:00,0,0,0,0,1999,5
23009,199910,22,916,199910,22,1456,2414419,5722780,MICHIGAN,1999,High Wind,Z,1,KEWEENAW,MQT,22-OCT-99 09:16:00,EST,22-OCT-99 14:56:00,0,0,0,0,1999,0
23011,199907,3,1820,199907,3,1820,2408944,5700781,MICHIGAN,1999,Thunderstorm Wind,C,119,MONTMORENCY,APX,03-JUL-99 18:20:00,EST,03-JUL-99 18:20:00,0,0,0,0,1999,7
23013,199906,12,1640,199906,12,1640,2408392,5706318,MICHIGAN,1999,Thunderstorm Wind,C,115,MONROE,DTX,12-JUN-99 16:40:00,EST,12-JUN-99 16:40:00,0,0,0,0,1999,6
23060,199906,6,1845,199906,6,1845,2406530,5699632,MICHIGAN,1999,Thunderstorm Wind,C,101,MANISTEE,APX,06-JUN-99 18:45:00,EST,06-JUN-99 18:45:00,0,0,0,0,1999,6
23101,199906,9,1752,199906,9,1800,2408966,5706243,MICHIGAN,1999,Thunderstorm Wind,C,49,GENESEE,DTX,09-JUN-99 17:52:00,EST,09-JUN-99 18:00:00,0,0,0,0,1999,6
23494,199906,9,1734,199906,9,1734,2408966,5706242,MICHIGAN,1999,Thunderstorm Wind,C,49,GENESEE,DTX,09-JUN-99 17:34:00,EST,09-JUN-99 17:34:00,0,0,0,0,1999,6
23558,199906,11,1703,199906,11,1703,2406532,5699720,MICHIGAN,1999,Thunderstorm Wind,C,143,ROSCOMMON,APX,11-JUN-99 17:03:00,EST,11-JUN-99 17:03:00,0,0,0,0,1999,6
23584,199906,10,1745,199906,10,1745,2408967,5706245,MICHIGAN,1999,Thunderstorm Wind,C,125,OAKLAND,DTX,10-JUN-99 17:45:00,EST,10-JUN-99 17:45:00,0,0,0,0,1999,6
23617,199906,10,1530,199906,10,1530,2408967,5706244,MICHIGAN,1999,Hail,C,63,HURON,DTX,10-JUN-99 15:30:00,EST,10-JUN-99 15:30:00,0,0,0,0,1999,6
23718,199905,17,1825,199905,17,1838,2406543,5698205,MICHIGAN,1999,Thunderstorm Wind,C,125,OAKLAND,DTX,17-MAY-99 18:25:00,EST,17-MAY-99 18:38:00,0,0,0,0,1999,5
23886,199906,12,1625,199906,12,2030,2408392,5706310,MICHIGAN,1999,Flash Flood,C,163,WAYNE,DTX,12-JUN-99 16:25:00,EST,12-JUN-99 20:30:00,0,0,0,0,1999,6
24304,199906,2,5,199906,2,5,2406313,5693643,MICHIGAN,1999,Thunderstorm Wind,C,21,BERRIEN,IWX,02-JUN-99 00:05:00,EST,02-JUN-99 00:05:00,0,0,0,0,1999,6
24373,199905,17,1800,199905,17,1800,2406543,5698200,MICHIGAN,1999,Thunderstorm Wind,C,157,TUSCOLA,DTX,17-MAY-99 18:00:00,EST,17-MAY-99 18:00:00,0,0,0,0,1999,5
